id,Standard/Label Name,birthYear,deathYear,birthYearIsApprox,geographyISO,firstName,middleName,lastName,B & P Author Abbrev.,Name
60237,G. J. Wedemayer,1955.0,,False,,Gary,J.,Wedemayer,G. J. Wedem.,"Wedemayer, Gary J., Gary J. Wedemayer"
49318,E. H. Jörgensen,1862.0,1938.0,False,NO,Eugen,Honoratius,Jörgensen,Jörg.,"Jörgensen, Eugen Honoratius, Eugen Honoratius Jorgensen"
44729,Mrs. H. P. Nichols,,,,US,H.,P.,Nichols,,"Nichols, Mrs. H. P."
72370,Zachos,,,,,D.,G.,Zachos,Zachos,"Zachos, D. G., D. G. Zachos"
78236,W. H. Baker,1911.0,1985.0,False,US,William,Hudson,Baker,W.H.Baker,"Baker, William Hudson, William Hudson Baker"
63238,F. L. Caruso,,,,,F.,L.,Caruso,F. L. Caruso,"Caruso, F. L., F. L. Caruso"
35579,T. S. Ralph,1813.0,1891.0,False,"NZ, EG, IN, AU",Thomas,Shearman,Ralph,Ralph,"Ralph, Thomas Shearman, Thomas Shearman Ralph"
65961,Galluci-Rangoni,,,,,M.,M.,Galluci-Rangone,Gall.-Rang.,"Galluci-Rangone, M. M., M. M. Galluci-Rangone"
15105,T. Constantinidis,,,,GR,Theophanis,,Constantinidis,Constantinidis,"Constantinidis, Theophanis, Theophanis Constantinidis"
47925,H. K. Fung,,,,CN,Hing,Kwai,Fung,,"Fung, Hing Kwai"
9741,J. C. Tothill,1959.0,,True,PE,J.,C.,Tothill,,"Tothill, J. C."
47718,R. McCormick,1800.0,1890.0,False,,Robert,,McCormick,McCormick,"McCormick, Robert, Robert McCormick"
6093,W. Möschl,1906.0,1980.0,False,AT,Wilhelm,,Möschl,Moschl,"Möschl, Wilhelm, Wilhelm Moschl"
12079,Wilkinson,,,,,Wilkinson,,,,Wilkinson
82512,T. Liebe,,,,DE,Theodor,,Liebe,T. Liebe,"Liebe, Theodor, Theodor Liebe"
18450,Enr. Sánchez,1946.0,,False,MX,Enrique,,Sánchez,,"Sánchez, Enrique"
75317,M. E. Lawrence,1953.0,,False,,Margaret,Elizabeth,Lawrence,M. E. Lawr.,"Lawrence, Margaret Elizabeth, Margaret Elizabeth Lawrence"
41011,T. H. Everett,,,,"BR, US",Thomas,Henry,Everett,Everett,"Everett, Thomas Henry, Thomas Henry Everett"
24701,A. O. Crook,,,,ZW,A.,O.,Crook,,"Crook, A. O."
37918,A. Hölzer,1946.0,,False,DE,Adam,,Hölzer,,"Hölzer, Adam"
38972,E. Kinsinger,,,,EC,E.,,Kinsinger,,"Kinsinger, E."
28916,J. Garcia Salas,,,,GT,Jorge,,Garcia Salas,,"Garcia Salas, Jorge, G. Salas"
2241,J. F. T. Irmisch,1816.0,1879.0,False,DE,Johann,Friedrich Thilo,Irmisch,Irmisch,"Irmisch, Johann Friedrich Thilo, Johann Friedrich Thilo Irmisch"
90687,J. McCoy,,,,US,John,,McCoy,,"McCoy, John, John W. McCoy"
40988,M. Vincent,,,,US,M.,,Vincent,,"Vincent, M."
38788,S. Eurola,1930.0,2016.0,False,FI,Seppo,,Eurola,Eurola,"Eurola, Seppo, Seppo Eurola"
33442,B. Méndez-Pérez,1949.0,,False,ES,B.,,Méndez-Pérez,,"Méndez-Pérez, B."
22422,T. Okeden,,,,,T.,,Okeden,,"Okeden, T."
47874,T. K. Short,,,,"NZ, CH, AU",Thomas,Kier,Short,,"Short, Thomas Kier"
23536,M. Olga,,,,UA,Mryc,,Olga,,"Olga, Mryc"
43436,Reusens,,,,BE,Reusens,,,,Reusens
17487,A. Mellin,,1910.0,,TG,Adolf,,Mellin,,"Mellin, Adolf"
1411,C. F. Gaertner,1772.0,1850.0,False,DE,Carl,Friedrich von,Gaertner,C. F. Gaertn.,"Gaertner, Carl Friedrich von, Carl (Karl) Friedrich von Gaertner"
17894,J. Havlasa,,,,CL,J.,,Havlasa,,"Havlasa, J."
89149,Eben McMillan,,,,US,Eben,,McMillan,,Eben McMillan
29340,R. K. Benjamin,1922.0,2002.0,False,US,Richard,Keith,Benjamin,R.K.Benj.,"Benjamin, Richard Keith, Richard K. Benjamin"
44205,P. Joergensen-Hansen,,,,AR,P.,,Joergensen-Hansen,,"Joergensen-Hansen, P."
38714,G. P. A. Petzholdt,1810.0,,False,DE,Georg,Paul Alexander,Petzholdt,,"Petzholdt, Georg Paul Alexander"
34239,B. A. S. Pereira,,,,BR,B.,A. S.,Pereira,,"Pereira, B. A. S."
14842,A. M. A. Comte de Limminghe,1834.0,,False,BE,Alfred,Marie Antoine Comte de,Limminghe,,"Limminghe, Alfred Marie Antoine Comte de"
34820,T. Raatikainen,1934.0,,False,FI,Terttu,,Raatikainen,,"Raatikainen, Terttu"
17626,K. A. Pirozynski,,,,TZ,Kris,A.,Pirozynski,Piroz.,"Pirozynski, Kris A., Kris A. Pirozynski"
19772,M. Ortega Gonzalez,1933.0,,False,MX,Martha,,Ortega Gonzalez,,"Ortega Gonzalez, Martha"
43800,Sister Ottile Bär,,,,ZA,Ottile,,Bär,,"Bär, Ottile, Sister"
69999,Golovleva,,,,,L.,A.,Golovleva,Golovleva,"Golovleva, L. A., L. A. Golovleva"
67696,Wislouch,1875.0,1927.0,False,RU,Stanislav,,Wislouch,Wislouch,"Wislouch, Stanislav (Michaelovic), Stanislav Michaelovich Wislouch"
47657,A. A. W. Lund,1839.0,1925.0,False,SE,Anders,Axel Wilhelm,Lund,A. A. W. Lund,"Lund, Anders Axel Wilhelm, Anders Axel Wilhelm Lund"
40385,Ferrero,,,,CU,Ferrero,,,Ferrero,Ferrero
72271,Seydler,1810.0,1897.0,False,DE,Friedrich,Wilhelm,Seydler,Seydler,"Seydler, Friedrich Wilhelm, Friedrich Wilhelm Seydler"
78475,Moraes,,,,,M.,,Moraes,Moraes,"Moraes, M., M. Moraes"
14055,B. E. Fowles,1939.0,,False,US,Bruce,E.,Fowles,,"Fowles, Bruce E."
80171,D. Q. Liu,1948.0,,False,CN,Dao-qing,,Liu,D. Q. Liu,"Liu, Dao-qing, Dao-qing Liu"
15545,G. P. Sivert,,,,,G.,P.,Sivert,,"Sivert, G. P."
32763,V. Stribrny,1853.0,1927.0,False,BG,Vaclav,,Stribrny,Stribrny,"Stribrny, Vaclav, Vaclav Stribrny"
73882,Bonilla,,,,MX,Jaime,,Bonilla,Bonilla,"Bonilla, Jaime, Jaime Bonilla"
21897,B. Toman,,,,CZ,B.,,Toman,,"Toman, B."
67681,P. Geddes,1854.0,1932.0,False,GB,Patrick,,Geddes,Geddes,"Geddes, Patrick, Patrick Geddes"
21358,G. Lunes,,,,,G.,,Lunes,,"Lunes, G."
73940,Goubel,,,,,K.,C.,Goubel,Goubel,"Goubel, K. C., K. C. Goubel"
87142,"Eldridge, J.",,,,BS,J.,,Eldridge,,"Eldridge, J."
60303,Endroth,1956.0,,False,,Johannes,,Endroth,Endroth,"Endroth, Johannes, Johannes Endroth"
13046,R. Burle-Marx,1909.0,1994.0,False,"VE, BR",Roberto,,Burle-Marx,Burle-Marx,"Burle-Marx, Roberto, Burle Marx, Burle Marx, Roberto, Roberto Burle-Marx"
33553,E. S. Menges,1954.0,,False,US,Eric,S.,Menges,,"Menges, Eric S."
66979,N. R. Rajendran,,,,,N.,R.,Rajendran,N. R. Rajendran,"Rajendran, N. R., N. R. Rajendran"
88517,C. B. Lewis,,,,BS,C.,B.,Lewis,,"Lewis, C. B."
60178,Simonovicz,1926.0,,False,,L.,G.,Simonovicz,Simonov.,"Simonovicz, L. G., L. G. Simonovich"
82630,Dasappa,,,,IN,Dasappa,,,Dasappa,"Dasappa, Dasappa"
38417,S. B. G. Lagerwall,1916.0,,False,SE,Svante,Birger Gustav,Lagerwall,,"Lagerwall, Svante Birger Gustav"
50248,W. West,1848.0,1914.0,False,"NO, CH, SE, GB, MM, IE",William,,West,West,"West, William, William West"
10527,R. J. Moran,1927.0,,False,US,Richard,J.,Moran,,"Moran, Richard J."
75598,Pearcy,,,,,L.,,Pearcy,Pearcy,"Pearcy, L., L. Pearcy"
68802,Clear,,,,,I.,D.,Clear,Clear,"Clear, I. D., I. D. Clear"
67732,Lien C. Chiu,1931.0,,False,CN,Lien-Ching,,Chiu,Lien C. Chiu,"Chiu, Lien-Ching, Lien-Ching Chiu"
24869,R. de Gylpyn Benson,1856.0,1904.0,False,,Richard,de Gylpyn,Benson,,"Benson, Richard de Gylpyn"
20452,Y. Sela,,,,IL,Y.,,Sela,,"Sela, Y."
32338,Turkevicz,,,,TR,Turkevicz,,,,Turkevicz
79535,J. Bachmann,,,,CH,Johann,,Bachmann,J. Bachm.,"Bachmann, Johann, Johann Bachmann"
41312,J. V. Crisci,1945.0,,False,AR,Jorge,V.,Crisci,,"Crisci, Jorge V."
24035,G. Ferro,1939.0,,False,IT,Gioachino,,Ferro,,"Ferro, Gioachino"
37526,Père Ménager,,,,"NG, TG, GH",Père,,Ménager,,"Ménager, Père"
31802,Dr. Leupolt,,,,TZ,Leupolt,,,,"Leupolt, Dr."
42858,Podolit,,,,IL,Podolit,,,,Podolit
2601,C. G. Shaw,1917.0,1998.0,False,"CA, US",Charles,Gardner,Shaw,C. G. Shaw,"Shaw, Charles Gardner, Charles Gardner Shaw"
29094,H. Koyama,1937.0,2015.0,False,"NC, JP, TH",Hiroshige,,Koyama,H.Koyama,"Koyama, Hiroshige, Hiroshige Koyama"
46687,W. Tullideph,,1794.0,,AG,Walter,,Tullideph,,"Tullideph, Walter"
79291,A. Hamel,,,,,A.,,Hamel,A. Hamel,"Hamel, A., A. Hamel"
10038,Du Port,,,,,Du Port,,,,"Du Port, Miss"
27618,J. Raveill,1959.0,,False,US,Jay,,Raveill,,"Raveill, Jay"
79302,B. Rong Lu,1957.0,,False,CN,Bao-Rong,,Lu,B. Rong Lu,"Lu, Bao-Rong, Bao-Rong Lu"
42303,C. A. Weatherby,1875.0,1949.0,False,US,Charles,Alfred,Weatherby,Weath.,"Weatherby, Charles Alfred, Charles Alfred Weatherby, Weastherby, Charles Alfred, Weatherby, C. A."
44642,R. Fanlo,1947.0,,False,ES,Rosario,,Fanlo,Fanlo,"Fanlo, Rosario, Rosario Fanlo"
74184,J. Reiner,1766.0,1797.0,False,AT,Joseph,,Reiner,Reiner,"Reiner, Joseph (Josef), Joseph (Josef) Reiner"
33339,Hertz,,,,"GA, DE",Hertz,,,,Hertz
19345,M. Rosa,,,,BR,Mario,,Rosa,,"Rosa, Mario"
43980,Perez,,,,IT,Perez,,,,Perez
42998,M. Kimnach,1922.0,,False,"MG, PE, MX, US",Myron,,Kimnach,Kimnach,"Kimnach, Myron, Kimnach, M., Kimnach, Myron et alia, Myron Kimnach"
63013,B. A. Cox,,,,,B.,A.,Cox,B. A. Cox,"Cox, B. A., B. A. Cox"
66561,Rajderkar,,,,,N.,R.,Rajderkar,Rajd.,"Rajderkar, N. R., N. R. Rajderkar"
6092,W. H. Weston,1890.0,1978.0,False,US,William,Henry,Weston,W. Weston,"Weston, William Henry, William Henry Weston"
69086,Moyne,,,,,Gilbert,,Moyne,Moyne,"Moyne, Gilbert, Gilbert Moyne"
4378,R. J. Poynton,1925.0,,False,ZA,Richard,James,Poynton,,"Poynton, Richard James"
37823,R. J. Corillion,1908.0,,False,FR,Robert,J.,Corillion,Corill.,"Corillion, Robert J., Robert J. Corillion"
45921,T. McGee,,,,GF,T.,,McGee,,"McGee, T."
74960,Luz,1871.0,1952.0,False,,Carlos,Gomes da,Luz,Luz,"Luz, Carlos Gomes da, Carlos Gomes da Luz"
4793,G. H. Bentley,,,,US,Georgia,H.,Bentley,,"Bentley, Georgia H."
10331,E. Dutoit,1837.0,1921.0,False,CH,Eugène,,Dutoit,,"Dutoit, Eugène"
87852,S. M. Goodman,,,,PK,S.,M.,Goodman,,"Goodman, S. M."
81278,Kurbansachatov,,,,,A.,K.,Kurbansachatov,Kurbans.,"Kurbansachatov, A. K., A. K. Kurbansachatov"
18878,S. Tjetjoo,1970.0,,False,BW,Samuel,,Tjetjoo,,"Tjetjoo, Samuel"
74286,Arnaudov,1887.0,1961.0,False,BG,Nicola,Georgiev,Arnaudov,Arnaudov,"Arnaudov, Nicola Georgiev, Nicola Georgiev Arnaudov; Nicola Arnaudoff; Nicola Arnaudow"
4861,R. F. Cheney,,,,US,Robert,F.,Cheney,,"Cheney, Robert F."
37290,J. Misiewicz,1932.0,,False,PL,Józef,,Misiewicz,,"Misiewicz, Józef"
15633,Weinkauff,1808.0,,False,DE,Weinkauff,,,,"Weinkauff, Friedrich, 1808-1855?"
20677,C. L. Walley,,,,US,Clara,L.,Walley,,"Walley, Clara L., Mrs. C. L. Walley"
9610,T. Schrader,,,,FR,T.,,Schrader,,"Schrader, (Miss) T."
23829,C. H. Chou,1942.0,,False,CN,Chang-Hung,,Chou,,"Chou, Chang-Hung"
28101,S. Boeke,,,,PE,S.,,Boeke,,"Boeke, S."
45529,C. M. Evrard,,,,CG,Charles,Marie,Evrard,C.M.Evrard,"Evrard, Charles Marie, Charles Marie Evrard"
80131,DeSelm,1924.0,2011.0,False,US,Henry,Rawie,DeSelm,DeSelm,"DeSelm, Henry Rawie, Henry Rawie DeSelm, DeSelm, Henry Rawie ""Hal"""
40682,S. Kiabi,1963.0,,False,IR,Sh.,,Kiabi,,"Kiabi, Sh."
44560,C. Sarabia,,,,MX,C.,,Sarabia,,"Sarabia, C."
44809,E. Zickendrath,1846.0,1903.0,False,"RU, CH, DE",Ernst,,Zickendrath,Zick.,"Zickendrath, Ernst, Ernst Zickendrath"
13476,O. Heilborn,1892.0,1943.0,False,EC,Otto,,Heilborn,Heilborn,"Heilborn, Otto, Otto Heilborn"
81680,K. J. Perleb,1794.0,1845.0,False,DE,Karl,Julius,Perleb,Perleb,"Perleb, Karl (Carl) Julius, Karl (Carl) Julius Perleb"
38411,A. P. G. Michelmore,,,,"TZ, SD, UG",Alfred,Philip Galabin,Michelmore,,"Michelmore, Alfred Philip Galabin, Alfred Philip Galabin Michelmore"
17673,J. Burival,,,,CZ,Jan,,Burival,,"Burival, Jan"
25031,B. Skocdopolova,1944.0,,False,CZ,Blanka,,Skocdopolova,,"Skocdopolova, Blanka"
31036,A. Liotard,,,,FR,Agricol,,Liotard,,"Liotard, Agricol"
62826,Z. A. Shen,1927.0,,False,CN,Zu-An,,Shen,Z. A. Shen,"Shen, Zu-An, Zu-An Shen"
33593,A. J. Orlov,,,,,A.,J.,Orlov,,"Orlov, A. J."
68759,Ichikawa,1902.0,,False,,Wataru,,Ichikawa,Ichik.,"Ichikawa, Wataru, Wataru Ichikawa"
14011,D. T. Zhai,,,,CN,Da-tong,,Zhai,D. T. Zhai,"Zhai, Da-tong, Da-tong Zhai"
76567,M. A. Purdom,,,,,M.,A.,Purdom,M. A. Purdom,"Purdom, M. A., M. A. Purdom"
32953,C. Rivilla,1950.0,,True,PH,Carlos,,Rivilla,,"Rivilla, Carlos"
30439,C. O. Smith,1871.0,,False,,Clayton,Orville,Smith,C. O. Sm.,"Smith, Clayton Orville, Clayton Orville Smith"
60172,Duddington,,,,,C.,L.,Duddington,Dudd.,"Duddington, C. L., C. L. Duddington"
24209,P. Terpstra,,,,IL,P.,,Terpstra,,"Terpstra, P."
1618,D. S. Jordan,1851.0,1931.0,False,US,David,Star,Jordan,D. S. Jord.,"Jordan, David Star, David Star Jordan"
39125,L. A. Dawson,,,,AR,Lawrence,A.,Dawson,,"Dawson, Lawrence A."
7836,Nuwroudt,,,,CV,Nuwroudt,,,,Nuwroudt
87293,Y. C. Sun,,,,CN,Y.,C.,Sun,,"Sun, Y. C."
1417,A. Jatta,1852.0,1912.0,False,IT,Antonio,,Jatta,Jatta,"Jatta, Antonio, Antonio Jatta"
11855,B. Slavík,1935.0,,False,CZ,Bohumil,,Slavík,B. Slavik,"Slavík, Bohumil, Bohumil Slavik"
45328,A. E. Osmaston,,,,IN,A.,E.,Osmaston,,"Osmaston, A. E."
80134,G. S. Liu,,,,,Gui-sen,,Liu,G. S. Liu,"Liu, Gui-sen, Gui-sen Liu"
37884,G. M. Dlamini,,,,"SZ, SZ",Gideon,M.,Dlamini,,"Dlamini, Gideon M."
17028,H. C. Rogers,,,,AR,H.,Cornwallis,Rogers,,"Rogers, H. Cornwallis"
38497,F. T. Kuetzing,,,,,F.,T.,Kuetzing,,"Kuetzing, F. T."
71053,M. A. Carine,,,,,M.,A.,Carine,Carine,"Carine, M. A., M. A. Carine"
71268,Krupinsky,,,,,J.,M.,Krupinsky,Krup.,"Krupinsky, J. M. (K.), J. M. (K.) Krupinsky"
42608,A. M. Norman,1831.0,1918.0,False,NO,Alfred,Merle,Norman,,"Norman, Rev. Alfred Merle"
89582,J. W. Zhang,,,,CN,Jian,Wen,Zhang,J.W.Zhang,"Zhang, Jian Wen, Jian Wen Zhang"
91016,B. Huggett,1972.0,,False,US,Brett,,Huggett,,"Huggett, Brett"
61187,Gadanho,,,,DE,Mario,,Gadanho,Gadanho,"Gadanho, Mario, Mário Gadanho"
614,T. P. Clark,,,,,T.,P.,Clark,T. P. Clark,"Clark, T. P., T. P. Clark"
20134,L. A. Prather,1965.0,,False,"MX, US",L.,Alan,Prather,Prather,"Prather, L. Alan, Alan Prather, L. Alan Prather, Larry Alan Prather"
83218,Mordak,1937.0,,False,RU,Elena,V.,Mordak,Mordak,"Mordak, Elena V., Elena V. Mordak"
69316,Prola,,,,,G.,,Prola,Prola,"Prola, G., G. Prola"
10998,Klaphecke,,,,US,Klaphecke,,,,Klaphecke
2456,Jam. H. Simpson,,,,US,James,Hervey,Simpson,,"Simpson, James Hervey, James Hervey Simpson"
66652,I. Redowsky,1774.0,1807.0,False,,Ivan,Ivanovich,Redowsky,I. Redowsky,"Redowsky, Ivan Ivanovich, Ivan Ivanovich Redowsky"
38075,T. K. Todsen,1918.0,,False,"MX, US",Thomas,K.,Todsen,Todsen,"Todsen, Thomas K., Thomas K. Todsen, Todsen, T. K."
63802,J. M. Ogawa,,,,,J.,M.,Ogawa,J. M. Ogawa,"Ogawa, J. M., J. M. Ogawa"
25576,K. Dinter,1868.0,1945.0,False,nan,Kurt,,Dinter,,"Dinter, Kurt, Dinter, Moritz Kurt"
24528,B. N. Ghose,,,,,B.,N.,Ghose,,"Ghose, B. N."
45708,C. Farney,,,,BR,C.,,Farney,,"Farney, C., Farney, C. et alia"
10701,H. W. Monckton,1857.0,1931.0,False,,Horace,Wollaston,Monckton,,"Monckton, Horace Wollaston"
1570,R. Sweet,1783.0,1835.0,False,,Robert,,Sweet,Sweet,"Sweet, Robert, Robert Sweet"
16713,P. Junge,1881.0,1919.0,False,DE,Paul,,Junge,Junge,"Junge, Paul, Paul Junge"
33431,W. W. Saunders,1809.0,1879.0,False,,William,Wilson,Saunders,Saunders,"Saunders, William Wilson, William Wilson Saunders"
11907,B. C. Kamphövener,1813.0,,False,IN,Bernhard,Casper,Kamphövener,,"Kamphövener, Bernhard Casper"
34448,J. Aranda,,,,PA,J.,,Aranda,,"Aranda, J."
74056,Merucci,,,,,E.,L.,Merucci,Merucci,"Merucci, E. L., E. L. Merucci"
16105,Y. P. Kozhevnikov,1941.0,,False,RU,Yu.,P.,Kozhevnikov,Kozhevn.,"Kozhevnikov, Yu. P., Yu. P. Kozhevnikov"
32225,M. R. Trudgen,,,,AU,M.,R.,Trudgen,,"Trudgen, M. R."
83363,C. R. Marsden,,,,,Craig,R.,Marsden,C. R. Marsden,"Marsden, Craig R., Craig R. Marsden"
20676,E. Guyon,,,,MQ,E.,,Guyon,,"Guyon, E."
76836,Lorent,1812.0,1884.0,False,,J.,August von,Lorent,Lorent,"Lorent, J. August von, J. August von Lorent"
87645,R. C. Trigos,,,,MX,R.,C.,Trigos,,"Trigos, R. C."
12000,J. P. B. von Rohr,1737.0,1793.0,False,"SR, CO, DE, GH",Julius,Philipp Benjamin von,Rohr,,"Rohr, Julius Philipp Benjamin von"
9708,M. Arvonen,,,,FI,Maja,,Arvonen,,"Arvonen, Maja"
20870,R. T. Northen,,,,CR,R.,T.,Northen,,"Northen, R. T., R. T. Northen"
6472,Benoit Satabié,1942.0,,False,CM,Benoit,,Satabié,Satabie,"Satabié, Benoit, Benoit Satabie"
47414,E. H. Tourlet,1843.0,1907.0,False,FR,Ernest,Henri,Tourlet,,"Tourlet, Ernest Henri"
28991,S. C. M. Leclercq,1901.0,1994.0,False,BE,Suzanne,Céline Marie,Leclercq,Leclercq,"Leclercq, Suzanne Céline Marie, Suzanne Celine Marie Leclercq"
65233,W. Q. Liao,,,,,W.,Q.,Liao,W. Q. Liao,"Liao, W. Q., W. Q. Liao"
74624,Hofstra,,,,,J.,,Hofstra,Hofstra,"Hofstra, J., J. Hofstra"
74906,Stenina,,,,,N.,P.,Stenina,Stenina,"Stenina, N. P., N. P. Stenina"
63913,Imle,1910.0,,False,,Ernest,Paul,Imle,Imle,"Imle, Ernest Paul, Ernest Paul Imle"
7326,G. Johnston,,,,AF,G.,,Johnston,,"Johnston, G."
7965,W. Twynam,,,,,Walter,,Twynam,,"Twynam, Walter"
1964,R. Bielefeld,1867.0,1933.0,False,DE,Rudolf,,Bielefeld,Bielef.,"Bielefeld, Rudolf, Rudolf Bielefeld"
81934,G. M. McGregor,,,,,G.,M.,McGregor,G. M. McGregor,"McGregor, G. M., G. M. McGregor"
25309,H. B. Chen,1960.0,,False,CN,Heng-bin,,Chen,,"Chen, Heng-bin"
18445,A. Marche,,,,PH,Alfred,,Marche,,"Marche, Alfred"
25010,Y. C. Chen,1926.0,,False,CN,Youmin,,Chen,,"Chen, Youmin"
2319,H. Meusel,1909.0,1997.0,False,DE,H.,,Meusel,Meusel,"Meusel, H., Hermann Meusel"
24899,V. S. E. Delafield,,,,US,V.,S. E.,Delafield,,"Delafield, V. S. E."
19969,B. U. Oh,1954.0,,False,KR,Byoung-Un,,Oh,B.U.Oh,"Oh, Byoung-Un, Byoung Un Oh, Oh, Byeong-Woon"
17794,N. Rosén,,,,SE,Nils,,Rosén,,"Rosén, Nils"
78363,Navashin,1857.0,1930.0,False,"RU, UA",Sergei,Gavrilovich,Navashin,Navashin,"Navashin, Sergei Gavrilovich, Sergius Gawrilowitsch Nawaschin"
1015,J. Ray,1627.0,1705.0,False,,John,,Ray,Ray,"Ray, John, John Ray, Rev. J. Ray"
73166,Pr. Kumar,,,,IN,Pramod,,Kumar,Pr. Kumar,"Kumar, Pramod, Pramod Kumar"
46108,J. Fishwick,,,,,John,,Fishwick,,"Fishwick, John, Andalusia, Africa, Mediterranean"
79555,Mhaskar,,,,,D.,N.,Mhaskar,Mhaskar,"Mhaskar, D. N., D. N. Mhaskar"
4747,V. Protopopova,,,,UA,V.,,Protopopova,,"Protopopova, V."
37116,A. L. Schott,,,,US,A.,L.,Schott,,"Schott, A. L."
25519,R. K. Tuomikoski,1911.0,1989.0,False,"CA, FI, US",Risto,Kalevi,Tuomikoski,Tuom.,"Tuomikoski, Risto Kalevi, Risto Kalevi Tuomikoski, Tuomikoski, R. K."
50308,K. P. Jansson,1878.0,1960.0,False,"CA, SE, US",Kaleb,Paullinius,Jansson,,"Jansson, Kaleb Paullinius, Kaleb Paullinius Jansson, Janson, Kaleb Paullinius"
15490,C. de Fontenay,,,,,Cadet,de,Fontenay,,"Fontenay, Cadet de, Malta"
853,A. F. C. P. Saint-Hilaire,1779.0,1853.0,False,"UY, CH, DE, BR, FR",Auguste,François César Prouvençal de,Saint-Hilaire,A. St.-Hil.,"Saint-Hilaire, Auguste François César Prouvençal de, Auguste François César Prouvençal de Saint-Hilaire, de Saint-Hilaire, Auguste François César Prouvençal, Saint-Hilaire, A. F. C. P."
14513,H. Bruchholz,,,,,H.,,Bruchholz,,"Bruchholz, H."
83391,Svensson,,,,SE,Per,,Svensson,Svenss.,"Svensson, Per, Per Svensson"
89721,A. P. Karremans,,,,"CR, EC",Adam,P.,Karremans,Karremans,"Karremans, Adam P., Adam P. Karremans"
75580,Gandul,,,,CU,Martha,Betancourt,Gandul,Gandul,"Gandul, Martha Betancourt, Martha Betancourt Gandul"
86169,Samuel,,,,KE,Samuel,,,,"Samuel, Kibuwa"
70654,J. E. Kuntz,,,,,James,E.,Kuntz,J. E. Kuntz,"Kuntz, James E., J. E. Kuntz"
37118,K. Walter-Weissbeck,,,,VE,Klaus,,Walter-Weissbeck,,"Walter-Weissbeck, Klaus, Walter-Weissbeck, K."
47871,A. Whyte,1834.0,1908.0,False,"LR, KE, UG, MW",Alexander,,Whyte,,"Whyte, Alexander"
88693,J. F. Weedin,,,,US,James,F.,Weedin,,"Weedin, James F."
73886,R. N. Zhao,,,,CN,Ru-neng,,Zhao,R. N. Zhao,"Zhao, Ru-neng, Ru-neng Zhao"
74784,Tejada,,,,GT,R.,,Tejada,Tejada,"Tejada, R., R. Tejada"
60920,O. J. Blanchard,,,,US,Orland,J.,Blanchard,O. J. Blanch.,"Blanchard, Orland J., Orland J. Blanchard"
83459,Tourlet,1842.0,1907.0,False,FR,Ernest,Henry,Tourlet,Tourlet,"Tourlet, Ernest Henry, Ernest Henry Tourlet"
49695,N. T. Flentje,,,,AU,N.,T.,Flentje,,"Flentje, N. T."
68208,G. Mangenot,1913.0,,False,,Georges,,Mangenot,G. Mang.,"Mangenot, Georges, Georges Mangenot"
36207,Mrs. E. C. Sutliffe,,,,US,E.,C.,Sutliffe,,"Sutliffe, Mrs. E. C., Dorothy Sutliffe"
71724,Normandin,1927.0,,False,,Robert,F.,Normandin,Normandin,"Normandin, Robert F., Robert F. Normandin"
16645,Dalloni,,,,,Dalloni,,,,Dalloni
8880,S. G. Bromley,1938.0,,False,US,Stephen,G.,Bromley,,"Bromley, Stephen G."
80286,Franca,,,,,Carlos,,Franca,Franca,"Franca, Carlos, Carlos Franca"
2479,F. L. Bauer,1760.0,1826.0,False,"AT, GR, ZA, AU",Ferdinand,Lukas,Bauer,F. L. Bauer,"Bauer, Ferdinand Lukas, Ferdinand Lukas Bauer"
39594,Grieneberger,,,,FR,Grieneberger,,,,Grieneberger
72336,K. Sripada Rao,,,,,K.,Sripada,Rao,K. Sr. Rao,"Rao, K. Sripada, K. Sripada Rao"
7901,M. do/lo? Jacono,1880.0,,False,IT,M.,do/lo?,Jacono,,"Jacono, M. do/lo?"
68377,Pesson,,,,,Paul,,Pesson,Pesson,"Pesson, Paul, Paul Pesson"
39881,W. Vaughan-Hughes,,,,,Vaughan-Hughes,,,,"Vaughan-Hughes, Wm."
63562,L. M. A. Robillard,1777.0,1828.0,False,"FR, MU",Louis,Marc Antoine,Robillard d'Argentelle,L.M.A.Robill.,"""Robillard dArgentelle, Louis Marc Antoine"", ""Louis Marc Antoine Robillard dArgentelle"", ""Argentelle, Louis Marc Antoine Robillard d"""
33266,D. H. Vitt,1944.0,,False,CA,Dale,Hadley,Vitt,Vitt,"Vitt, Dale Hadley, Dale Hadley Vitt"
27172,H. A. Silvester,,,,US,H.,A.,Silvester,,"Silvester, H. A."
17060,F. J. Mathiesen,1886.0,,False,DK,Frederik,Jens,Mathiesen,,"Mathiesen, Frederik Jens"
80168,Brannon,1865.0,1950.0,False,US,Melvin,Amos,Brannon,Brannon,"Brannon, Melvin Amos, Melvin Amos Brannon"
63005,Thornton-Wood,,,,,Simon,,Thornton-Wood,Thornton-Wood,"Thornton-Wood, Simon, Simon Thornton-Wood"
66426,A. Correa,,,,CO,Alejandra,,Correa,A. Correa,"Correa, Alejandra, Alejandra Correa"
43036,I. H. Röng,1960.0,,False,ZA,Isabella,H.,Röng,,"Röng, Isabella H."
36858,M. Soedarsono,,,,,M.,,Soedarsono,,"Soedarsono, M."
62690,Massara,1792.0,1839.0,False,IT,Guiseppe,Filippo,Massara,Massara,"Massara, Guiseppe Filippo, Guiseppe Filippo Massara"
